VID,BID,file_type,org_filename,new_filename,folder_name
78,570584,jpg,78_78.jpg,49-09-27-0014-3620-0110.00570584.jpg,092749,"SKETCH IMPORT"
81,570585,jpg,81_81.jpg,49-09-27-0014-3620-0130.00570585.jpg,092749,"SKETCH IMPORT"
83,570586,jpg,83_83.jpg,49-09-27-0014-3620-0140.00570586.jpg,092749,"SKETCH IMPORT"
85,570587,jpg,85_85.jpg,48-09-27-0014-3620-0150.00570587.jpg,092748,"SKETCH IMPORT"
86,570588,jpg,86_86.jpg,48-09-27-0014-3620-0170.00570588.jpg,092748,"SKETCH IMPORT"
8,570589,jpg,8_8.jpg,13-08-24-0010-0000-0090.00570589.jpg,082413,"SKETCH IMPORT"
94,570590,jpg,94_94.jpg,48-09-27-0014-4920-0070.00570590.jpg,092748,"SKETCH IMPORT"
96,570591,jpg,96_96.jpg,48-09-27-0014-4920-0080.00570591.jpg,092748,"SKETCH IMPORT"
97,570592,jpg,97_97.jpg,48-09-27-0014-4920-0090.00570592.jpg,092748,"SKETCH IMPORT"
98,570593,jpg,98_98.jpg,48-09-27-0014-4920-0091.00570593.jpg,092748,"SKETCH IMPORT"
