VID,BID,file_type,org_filename,new_filename,folder_name
201,00570585,jpg,201_201.jpg,49-09-27-0015-0000-0670.00570585.jpg,092749,"SKETCH IMPORT"
202,00570586,jpg,202_202.jpg,49-09-27-0015-0000-0680.00570586.jpg,092749,"SKETCH IMPORT"
203,00570587,jpg,203_203.jpg,49-09-27-0015-0000-0690.00570587.jpg,092749,"SKETCH IMPORT"
205,00570588,jpg,205_205.jpg,49-09-27-0015-0000-0710.00570588.jpg,092749,"SKETCH IMPORT"
206,00570589,jpg,206_206.jpg,49-09-27-0015-0000-0720.00570589.jpg,092749,"SKETCH IMPORT"
207,00570590,jpg,207_207.jpg,49-09-27-0015-0000-0730.00570590.jpg,092749,"SKETCH IMPORT"
208,00570591,jpg,208_208.jpg,49-09-27-0015-0000-0740.00570591.jpg,092749,"SKETCH IMPORT"
209,00570592,jpg,209_209.jpg,49-09-27-0015-0000-0750.00570592.jpg,092749,"SKETCH IMPORT"
213,00570593,jpg,213_213.jpg,49-09-27-0015-0000-0780.00570593.jpg,092749,"SKETCH IMPORT"
214,00570594,jpg,214_214.jpg,49-09-27-0015-0000-0790.00570594.jpg,092749,"SKETCH IMPORT"
217,00570595,jpg,217_217.jpg,11-10-26-0040-0000-0020.00570595.jpg,102611,"SKETCH IMPORT"
222,00570596,jpg,222_222.jpg,11-10-26-0040-0000-0070.00570596.jpg,102611,"SKETCH IMPORT"
224,00570597,jpg,224_224.jpg,11-10-26-0040-0000-0090.00570597.jpg,102611,"SKETCH IMPORT"
225,00570598,jpg,225_225.jpg,11-10-26-0040-0000-0100.00570598.jpg,102611,"SKETCH IMPORT"
22,00570599,jpg,22_22.jpg,13-08-24-0010-0000-0250.00570599.jpg,082413,"SKETCH IMPORT"
233,00570600,jpg,233_233.jpg,11-10-26-0040-0000-0180.00570600.jpg,102611,"SKETCH IMPORT"
234,00570601,jpg,234_234.jpg,11-10-26-0040-0000-0190.00570601.jpg,102611,"SKETCH IMPORT"
236,00570602,jpg,236_236.jpg,11-10-26-0040-0000-0210.00570602.jpg,102611,"SKETCH IMPORT"
23,00570603,jpg,23_23.jpg,13-08-24-0010-0000-0260.00570603.jpg,082413,"SKETCH IMPORT"
242,00570604,jpg,242_242.jpg,05-10-27-0070-0010-0130.00570604.jpg,102705,"SKETCH IMPORT"
247,00570605,jpg,247_247.jpg,05-10-27-0070-0010-0200.00570605.jpg,102705,"SKETCH IMPORT"
24,00570606,jpg,24_24.jpg,13-08-24-0010-0000-0270.00570606.jpg,082413,"SKETCH IMPORT"
259,00570607,jpg,259_259.jpg,05-10-27-0070-0020-0100.00570607.jpg,102705,"SKETCH IMPORT"
25,00570608,jpg,25_211363.jpg,13-08-24-0010-0000-0280.00570608.jpg,082413,"SKETCH IMPORT"
261,00570609,jpg,261_261.jpg,05-10-27-0070-0020-0130.00570609.jpg,102705,"SKETCH IMPORT"
269,00570610,jpg,269_269.jpg,17-09-23-0100-0010-0020.00570610.jpg,092317,"SKETCH IMPORT"
276,00570611,jpg,276_276.jpg,17-09-23-0100-0010-0090.00570611.jpg,092317,"SKETCH IMPORT"
278,00570612,jpg,278_278.jpg,17-09-23-0100-0010-0110.00570612.jpg,092317,"SKETCH IMPORT"
288,00570613,jpg,288_288.jpg,17-09-23-0100-0010-0200.00570613.jpg,092317,"SKETCH IMPORT"
296,00570614,jpg,296_296.jpg,17-09-23-0100-0010-0300.00570614.jpg,092317,"SKETCH IMPORT"
297,00570615,jpg,297_211740.jpg,17-09-23-0100-0010-0310.00570615.jpg,092317,"SKETCH IMPORT"
299,00570616,jpg,299_299.jpg,17-09-23-0100-0010-0312.00570616.jpg,092317,"SKETCH IMPORT"
2,00570617,jpg,2_2.jpg,13-08-24-0010-0000-0020.00570617.jpg,082413,"SKETCH IMPORT"
304,00570618,jpg,304_304.jpg,17-09-23-0100-0020-0070.00570618.jpg,092317,"SKETCH IMPORT"
305,00570619,jpg,305_305.jpg,17-09-23-0100-0020-0080.00570619.jpg,092317,"SKETCH IMPORT"
306,00570620,jpg,306_306.jpg,17-09-23-0100-0020-0090.00570620.jpg,092317,"SKETCH IMPORT"
30,00570621,jpg,30_30.jpg,13-08-24-0010-0000-0330.00570621.jpg,082413,"SKETCH IMPORT"
313,00570622,jpg,313_313.jpg,20-09-23-0100-0020-0160.00570622.jpg,092320,"SKETCH IMPORT"
314,00570623,jpg,314_314.jpg,20-09-23-0100-0020-0170.00570623.jpg,092320,"SKETCH IMPORT"
315,00570624,jpg,315_315.jpg,20-09-23-0100-0020-0180.00570624.jpg,092320,"SKETCH IMPORT"
318,00570625,jpg,318_318.jpg,20-09-23-0100-0020-0210.00570625.jpg,092320,"SKETCH IMPORT"
31,00570626,jpg,31_31.jpg,13-08-24-0010-0000-0340.00570626.jpg,082413,"SKETCH IMPORT"
323,00570627,jpg,323_323.jpg,20-09-23-0100-0020-0260.00570627.jpg,092320,"SKETCH IMPORT"
324,00570628,jpg,324_324.jpg,20-09-23-0100-0020-0270.00570628.jpg,092320,"SKETCH IMPORT"
327,00570629,jpg,327_327.jpg,17-09-23-0100-0020-0300.00570629.jpg,092317,"SKETCH IMPORT"
344,00570630,jpg,344_344.jpg,17-09-23-0100-0040-0010.00570630.jpg,092317,"SKETCH IMPORT"
348,00570631,jpg,348_348.jpg,17-09-23-0100-0040-0050.00570631.jpg,092317,"SKETCH IMPORT"
355,00570632,jpg,355_355.jpg,17-09-23-0100-0050-0010.00570632.jpg,092317,"SKETCH IMPORT"
356,00570633,jpg,356_356.jpg,17-09-23-0100-0050-0020.00570633.jpg,092317,"SKETCH IMPORT"
358,00570634,jpg,358_200043.jpg,17-09-23-0100-0060-0020.00570634.jpg,092317,"SKETCH IMPORT"
358,00570635,jpg,358_208794.jpg,17-09-23-0100-0060-0020.00570635.jpg,092317,"SKETCH IMPORT"
358,00570636,jpg,358_358.jpg,17-09-23-0100-0060-0020.00570636.jpg,092317,"SKETCH IMPORT"
35,00570637,jpg,35_35.jpg,48-09-27-0013-0010-0011.00570637.jpg,092748,"SKETCH IMPORT"
363,00570638,jpg,363_363.jpg,17-09-23-0100-0070-0020.00570638.jpg,092317,"SKETCH IMPORT"
366,00570639,jpg,366_366.jpg,17-09-23-0100-0070-0050.00570639.jpg,092317,"SKETCH IMPORT"
369,00570640,jpg,369_369.jpg,17-09-23-0100-0070-0080.00570640.jpg,092317,"SKETCH IMPORT"
370,00570641,jpg,370_370.jpg,17-09-23-0100-0070-0090.00570641.jpg,092317,"SKETCH IMPORT"
375,00570642,jpg,375_375.jpg,17-09-23-0100-0070-0140.00570642.jpg,092317,"SKETCH IMPORT"
376,00570643,jpg,376_376.jpg,17-09-23-0100-0080-0010.00570643.jpg,092317,"SKETCH IMPORT"
379,00570644,jpg,379_379.jpg,17-09-23-0100-0090-0020.00570644.jpg,092317,"SKETCH IMPORT"
37,00570645,jpg,37_37.jpg,48-09-27-0013-0010-0013.00570645.jpg,092748,"SKETCH IMPORT"
384,00570646,jpg,384_384.jpg,17-09-23-0100-0100-0040.00570646.jpg,092317,"SKETCH IMPORT"
385,00570647,jpg,385_385.jpg,17-09-23-0100-0100-0050.00570647.jpg,092317,"SKETCH IMPORT"
386,00570648,jpg,386_211939.jpg,17-09-23-0100-0100-0061.00570648.jpg,092317,"SKETCH IMPORT"
38,00570649,jpg,38_38.jpg,48-09-27-0013-0010-0014.00570649.jpg,092748,"SKETCH IMPORT"
392,00570650,jpg,392_211254.jpg,17-09-23-0100-0110-0010.00570650.jpg,092317,"SKETCH IMPORT"
393,00570651,jpg,393_393.jpg,17-09-23-0100-0110-0020.00570651.jpg,092317,"SKETCH IMPORT"
394,00570652,jpg,394_394.jpg,17-09-23-0100-0110-0030.00570652.jpg,092317,"SKETCH IMPORT"
395,00570653,jpg,395_395.jpg,17-09-23-0100-0110-0040.00570653.jpg,092317,"SKETCH IMPORT"
396,00570654,jpg,396_396.jpg,17-09-23-0100-0110-0050.00570654.jpg,092317,"SKETCH IMPORT"
397,00570655,jpg,397_397.jpg,17-09-23-0100-0120-0010.00570655.jpg,092317,"SKETCH IMPORT"
3,00570656,jpg,3_3.jpg,13-08-24-0010-0000-0030.00570656.jpg,082413,"SKETCH IMPORT"
409,00570657,jpg,409_409.jpg,20-09-23-0100-0140-0030.00570657.jpg,092320,"SKETCH IMPORT"
413,00570658,jpg,413_413.jpg,20-09-23-0100-0150-0050.00570658.jpg,092320,"SKETCH IMPORT"
417,00570659,jpg,417_200045.jpg,20-09-23-0100-0160-0020.00570659.jpg,092320,"SKETCH IMPORT"
41,00570660,jpg,41_41.jpg,48-09-27-0013-0010-0040.00570660.jpg,092748,"SKETCH IMPORT"
422,00570661,jpg,422_422.jpg,19-09-23-0100-0160-0070.00570661.jpg,092319,"SKETCH IMPORT"
423,00570662,jpg,423_423.jpg,19-09-23-0100-0170-0010.00570662.jpg,092319,"SKETCH IMPORT"
42,00570663,jpg,42_42.jpg,48-09-27-0013-0010-0041.00570663.jpg,092748,"SKETCH IMPORT"
434,00570664,jpg,434_434.jpg,19-09-23-0100-0190-0020.00570664.jpg,092319,"SKETCH IMPORT"
439,00570665,jpg,439_439.jpg,19-09-23-0100-0190-0070.00570665.jpg,092319,"SKETCH IMPORT"
442,00570666,jpg,442_442.jpg,19-09-23-0100-0190-0100.00570666.jpg,092319,"SKETCH IMPORT"
443,00570667,jpg,443_211405.jpg,19-09-23-0100-0190-0110.00570667.jpg,092319,"SKETCH IMPORT"
445,00570668,jpg,445_445.jpg,19-09-23-0100-0190-0130.00570668.jpg,092319,"SKETCH IMPORT"
447,00570669,jpg,447_447.jpg,19-09-23-0100-0190-0150.00570669.jpg,092319,"SKETCH IMPORT"
448,00570670,jpg,448_448.jpg,19-09-23-0100-0190-0160.00570670.jpg,092319,"SKETCH IMPORT"
450,00570671,jpg,450_211938.jpg,19-09-23-0100-0200-0020.00570671.jpg,092319,"SKETCH IMPORT"
452,00570672,jpg,452_452.jpg,19-09-23-0100-0200-0040.00570672.jpg,092319,"SKETCH IMPORT"
456,00570673,jpg,456_211937.jpg,19-09-23-0100-0200-0080.00570673.jpg,092319,"SKETCH IMPORT"
457,00570674,jpg,457_457.jpg,19-09-23-0100-0200-0090.00570674.jpg,092319,"SKETCH IMPORT"
459,00570675,jpg,459_459.jpg,19-09-23-0100-0200-0120.00570675.jpg,092319,"SKETCH IMPORT"
460,00570676,jpg,460_200047.jpg,19-09-23-0100-0200-0130.00570676.jpg,092319,"SKETCH IMPORT"
460,00570677,jpg,460_460.jpg,19-09-23-0100-0200-0130.00570677.jpg,092319,"SKETCH IMPORT"
461,00570678,jpg,461_461.jpg,19-09-23-0100-0200-0140.00570678.jpg,092319,"SKETCH IMPORT"
465,00570679,jpg,465_465.jpg,19-09-23-0100-0210-0010.00570679.jpg,092319,"SKETCH IMPORT"
466,00570680,jpg,466_466.jpg,19-09-23-0100-0210-0020.00570680.jpg,092319,"SKETCH IMPORT"
476,00570681,jpg,476_476.jpg,18-09-23-0100-0210-0140.00570681.jpg,092318,"SKETCH IMPORT"
477,00570682,jpg,477_477.jpg,18-09-23-0100-0210-0150.00570682.jpg,092318,"SKETCH IMPORT"
47,00570683,jpg,47_47.jpg,48-09-27-0013-0010-0072.00570683.jpg,092748,"SKETCH IMPORT"
480,00570684,jpg,480_480.jpg,18-09-23-0100-0220-0020.00570684.jpg,092318,"SKETCH IMPORT"
481,00570685,jpg,481_481.jpg,18-09-23-0100-0220-0030.00570685.jpg,092318,"SKETCH IMPORT"
489,00570686,jpg,489_211799.jpg,19-09-23-0100-0220-0120.00570686.jpg,092319,"SKETCH IMPORT"
492,00570687,jpg,492_492.jpg,19-09-23-0100-0220-0150.00570687.jpg,092319,"SKETCH IMPORT"
497,00570688,jpg,497_497.jpg,20-09-23-0100-0220-0200.00570688.jpg,092320,"SKETCH IMPORT"
4,00570689,jpg,4_4.jpg,13-08-24-0010-0000-0040.00570689.jpg,082413,"SKETCH IMPORT"
511,00570690,jpg,511_511.jpg,24-10-23-0120-0000-0141.00570690.jpg,102324,"SKETCH IMPORT"
513,00570691,jpg,513_513.jpg,24-10-23-0120-0000-0160.00570691.jpg,102324,"SKETCH IMPORT"
520,00570692,jpg,520_520.jpg,10-10-24-0150-0070-0280.00570692.jpg,102410,"SKETCH IMPORT"
522,00570693,jpg,522_522.jpg,10-10-24-0150-0070-0282.00570693.jpg,102410,"SKETCH IMPORT"
530,00570694,jpg,530_530.jpg,32-11-27-0170-0010-0038.00570694.jpg,112732,"SKETCH IMPORT"
533,00570695,jpg,533_533.jpg,32-11-27-0170-0010-0050.00570695.jpg,112732,"SKETCH IMPORT"
534,00570696,jpg,534_534.jpg,32-11-27-0170-0010-0051.00570696.jpg,112732,"SKETCH IMPORT"
536,00570697,jpg,536_536.jpg,32-11-27-0170-0010-0080.00570697.jpg,112732,"SKETCH IMPORT"
537,00570698,jpg,537_200056.jpg,32-11-27-0170-0010-0081.00570698.jpg,112732,"SKETCH IMPORT"
537,00570699,jpg,537_212077.jpg,32-11-27-0170-0010-0081.00570699.jpg,112732,"SKETCH IMPORT"
537,00570700,jpg,537_537.jpg,32-11-27-0170-0010-0081.00570700.jpg,112732,"SKETCH IMPORT"
538,00570701,jpg,538_538.jpg,32-11-27-0170-0010-0091.00570701.jpg,112732,"SKETCH IMPORT"
53,00570702,jpg,53_53.jpg,48-09-27-0013-0010-0120.00570702.jpg,092748,"SKETCH IMPORT"
541,00570703,jpg,541_211893.jpg,32-11-27-0170-0010-0131.00570703.jpg,112732,"SKETCH IMPORT"
542,00570704,jpg,542_542.jpg,32-11-27-0170-0010-0132.00570704.jpg,112732,"SKETCH IMPORT"
544,00570705,jpg,544_544.jpg,32-11-27-0170-0010-0400.00570705.jpg,112732,"SKETCH IMPORT"
546,00570706,jpg,546_546.jpg,32-11-27-0170-0010-0420.00570706.jpg,112732,"SKETCH IMPORT"
547,00570707,jpg,547_547.jpg,32-11-27-0170-0010-0430.00570707.jpg,112732,"SKETCH IMPORT"
555,00570708,jpg,555_555.jpg,32-11-27-0170-0020-0012.00570708.jpg,112732,"SKETCH IMPORT"
556,00570709,jpg,556_211653.jpg,32-11-27-0170-0020-0013.00570709.jpg,112732,"SKETCH IMPORT"
556,00570710,jpg,556_556.jpg,32-11-27-0170-0020-0013.00570710.jpg,112732,"SKETCH IMPORT"
560,00570711,jpg,560_560.jpg,32-11-27-0170-0020-0017.00570711.jpg,112732,"SKETCH IMPORT"
563,00570712,jpg,563_563.jpg,32-11-27-0170-0020-0020.00570712.jpg,112732,"SKETCH IMPORT"
570,00570713,jpg,570_570.jpg,32-11-27-0170-0020-0034.00570713.jpg,112732,"SKETCH IMPORT"
577,00570714,jpg,577_577.jpg,32-11-27-0170-0020-0081.00570714.jpg,112732,"SKETCH IMPORT"
582,00570715,jpg,582_582.jpg,32-11-27-0170-0020-0160.00570715.jpg,112732,"SKETCH IMPORT"
586,00570716,jpg,586_586.jpg,32-11-27-0170-0020-1000.00570716.jpg,112732,"SKETCH IMPORT"
592,00570717,jpg,592_592.jpg,32-11-27-0170-0020-1300.00570717.jpg,112732,"SKETCH IMPORT"
593,00570718,jpg,593_200087.jpg,32-11-27-0170-0020-1310.00570718.jpg,112732,"SKETCH IMPORT"
593,00570719,jpg,593_593.jpg,32-11-27-0170-0020-1310.00570719.jpg,112732,"SKETCH IMPORT"
597,00570720,jpg,597_597.jpg,32-11-27-0170-0020-1380.00570720.jpg,112732,"SKETCH IMPORT"
598,00570721,jpg,598_598.jpg,32-11-27-0170-0020-1400.00570721.jpg,112732,"SKETCH IMPORT"
59,00570722,jpg,59_200018.jpg,48-09-27-0013-0010-0170.00570722.jpg,092748,"SKETCH IMPORT"
59,00570723,jpg,59_200019.jpg,48-09-27-0013-0010-0170.00570723.jpg,092748,"SKETCH IMPORT"
59,00570724,jpg,59_59.jpg,48-09-27-0013-0010-0170.00570724.jpg,092748,"SKETCH IMPORT"
600,00570725,jpg,600_600.jpg,32-11-27-0170-0020-1410.00570725.jpg,112732,"SKETCH IMPORT"
607,00570726,jpg,607_607.jpg,32-11-27-0170-0040-0030.00570726.jpg,112732,"SKETCH IMPORT"
611,00570727,jpg,611_611.jpg,32-11-27-0170-0040-0060.00570727.jpg,112732,"SKETCH IMPORT"
619,00570728,jpg,619_619.jpg,32-11-27-0170-0040-0110.00570728.jpg,112732,"SKETCH IMPORT"
621,00570729,jpg,621_621.jpg,32-11-27-0170-0040-0112.00570729.jpg,112732,"SKETCH IMPORT"
622,00570730,jpg,622_622.jpg,32-11-27-0170-0040-0113.00570730.jpg,112732,"SKETCH IMPORT"
624,00570731,jpg,624_624.jpg,32-11-27-0170-0040-0121.00570731.jpg,112732,"SKETCH IMPORT"
63,00570732,jpg,63_63.jpg,48-09-27-0013-0010-0190.00570732.jpg,092748,"SKETCH IMPORT"
642,00570733,jpg,642_642.jpg,32-11-27-0170-0090-0010.00570733.jpg,112732,"SKETCH IMPORT"
647,00570734,jpg,647_647.jpg,32-11-27-0170-0090-0015.00570734.jpg,112732,"SKETCH IMPORT"
652,00570735,jpg,652_652.jpg,32-11-27-0170-0090-0032.00570735.jpg,112732,"SKETCH IMPORT"
655,00570736,jpg,655_655.jpg,32-11-27-0170-0100-0010.00570736.jpg,112732,"SKETCH IMPORT"
664,00570737,jpg,664_664.jpg,32-11-27-0170-0100-0030.00570737.jpg,112732,"SKETCH IMPORT"
666,00570738,jpg,666_666.jpg,32-11-27-0170-0100-0041.00570738.jpg,112732,"SKETCH IMPORT"
667,00570739,jpg,667_667.jpg,32-11-27-0170-0100-0050.00570739.jpg,112732,"SKETCH IMPORT"
669,00570740,jpg,669_669.jpg,32-11-27-0170-0100-0070.00570740.jpg,112732,"SKETCH IMPORT"
676,00570741,jpg,676_676.jpg,32-11-27-0170-0120-0020.00570741.jpg,112732,"SKETCH IMPORT"
67,00570742,jpg,67_67.jpg,48-09-27-0013-0010-0231.00570742.jpg,092748,"SKETCH IMPORT"
696,00570743,jpg,696_696.jpg,32-11-27-0170-0160-0011.00570743.jpg,112732,"SKETCH IMPORT"
698,00570744,jpg,698_698.jpg,32-11-27-0170-0160-0013.00570744.jpg,112732,"SKETCH IMPORT"
6,00570745,jpg,6_6.jpg,13-08-24-0010-0000-0060.00570745.jpg,082413,"SKETCH IMPORT"
700,00570746,jpg,700_700.jpg,32-11-27-0170-0160-0015.00570746.jpg,112732,"SKETCH IMPORT"
707,00570747,jpg,707_707.jpg,32-11-27-0170-0160-0070.00570747.jpg,112732,"SKETCH IMPORT"
73,00570748,jpg,73_73.jpg,48-09-27-0013-0010-0270.00570748.jpg,092748,"SKETCH IMPORT"
75,00570749,jpg,75_75.jpg,48-09-27-0013-0010-0280.00570749.jpg,092748,"SKETCH IMPORT"
78,00570750,jpg,78_78.jpg,49-09-27-0014-3620-0110.00570750.jpg,092749,"SKETCH IMPORT"
81,00570751,jpg,81_81.jpg,49-09-27-0014-3620-0130.00570751.jpg,092749,"SKETCH IMPORT"
83,00570752,jpg,83_83.jpg,49-09-27-0014-3620-0140.00570752.jpg,092749,"SKETCH IMPORT"
85,00570753,jpg,85_85.jpg,48-09-27-0014-3620-0150.00570753.jpg,092748,"SKETCH IMPORT"
86,00570754,jpg,86_86.jpg,48-09-27-0014-3620-0170.00570754.jpg,092748,"SKETCH IMPORT"
8,00570755,jpg,8_8.jpg,13-08-24-0010-0000-0090.00570755.jpg,082413,"SKETCH IMPORT"
94,00570756,jpg,94_94.jpg,48-09-27-0014-4920-0070.00570756.jpg,092748,"SKETCH IMPORT"
96,00570757,jpg,96_96.jpg,48-09-27-0014-4920-0080.00570757.jpg,092748,"SKETCH IMPORT"
97,00570758,jpg,97_97.jpg,48-09-27-0014-4920-0090.00570758.jpg,092748,"SKETCH IMPORT"
98,00570759,jpg,98_98.jpg,48-09-27-0014-4920-0091.00570759.jpg,092748,"SKETCH IMPORT"
